,store,sido,gungu,store_address
1739,이천현대점,경기도,이천시,"경기도 이천시 부발읍 경충대로2110번길, 14"
1740,이충점,경기도,평택시,경기도 평택시 이충동 680번지
1741,인계점,경기도,수원시,경기도 수원시팔달구 인계동 163번지
1742,인덕원점,경기도,안양시,"경기도 안양시동안구 흥안대로517번 49, 1층(관양동)"
1743,인창점,경기도,구리시,경기도 구리시 건원대로99번길 49
1744,일동점,경기도,포천시,경기도 포천시 일동면 회동로 1073
1745,임광점,경기도,수원시,경기도 수원시영통구 매탄3동 1180-4
1746,장기2점,경기도,김포시,경기도 김포시 김포한강1로 97번길 10-14 102호(장기동)
1747,장기월드점,경기도,김포시,"경기도 김포시 전원로 32, 116호(장기동, 월드상가)"
1748,장암주공점,경기도,의정부시,"경기도 의정부시 회룡로 223, (신곡동,장암주공5단지 상가103)"
1749,장현점,경기도,남양주시,"경기도 남양주시 진접읍 봉현로36번길, 2"
1750,장호원점,경기도,이천시,경기도 이천시 장호원읍 샘재로147번길 26
1751,적성점,경기도,파주시,경기도 파주시 적성면 청송로 1020
1752,전곡터미널점,경기도,연천군,경기도 연천군 전곡읍 온골로 56
1753,전대리점,경기도,용인시,"경기도 용인시처인구 포곡읍 전대로78번길, 1-3"
1754,점동점,경기도,여주시,경기도 여주시 점동면 청안로 134
1755,정남점,경기도,화성시,경기도 화성시 정남면 괘량리 1048-3
1756,정자점(분당),경기도,성남시,"경기도 성남시분당구 황새울로116번 28, 1층(정자동)"
1757,정자점(수원),경기도,수원시,"경기도 수원시장안구 장안로 183, 연꽃마을 벽산아파트 상가동 105호"
1758,제부도점,경기도,화성시,경기도 화성시 서신면 해안길 246-1
1759,조암점,경기도,화성시,경기도 화성시 우정읍 조암서로22번길 21
1760,조원점,경기도,수원시,경기도 수원시장안구 송정로187번길 49
1761,조원주공점,경기도,수원시,경기도 수원시장안구 금당로39번길 34 주공APT2단지상가1/2 101
1762,주공1점,경기도,평택시,경기도 평택시 평택2로 108 (비전동)
1763,죽산점,경기도,안성시,경기도 안성시 죽산면 중서길 1
1764,죽전점,경기도,용인시,경기도 용인시수지구 대지로 62 104(죽전동)
1765,중동1점,경기도,부천시,경기도 부천시원미구 중동 805-2 중앙 103호
1766,중동동성점,경기도,부천시,"경기도 부천시원미구 조마루로 233, 상가동1층121호(중동, 미리내마을)"
1767,중산점,경기도,고양시,경기도 고양시일산동구 탄중로 416 상가 109
1768,중탑점,경기도,성남시,경기도 성남시분당구 양현로 539. 매화근린상가1층 104
1769,중흥설악점,경기도,부천시,경기도 부천시원미구 중동 1052 중흥주공상가 204
1770,지평점,경기도,양평군,경기도 양평군 지평면 지평의병로 96
1771,참이슬점,경기도,평택시,경기도 평택시 합정동 876-13
1772,창현점,경기도,남양주시,경기도 남양주시 화도읍 탕헌로 749 신명상가 108호
1773,천리점,경기도,용인시,경기도 용인시처인구 이동면 백옥대로 623
1774,천마점,경기도,남양주시,경기도 남양주시 화도읍 멋갓로28번길 36
1775,천천2점,경기도,수원시,경기도 수원시장안구 화서동 706 진흥@상가 105
1776,철산2점,경기도,광명시,경기도 광명시 철산2동 156-1 1층
1777,철산3점,경기도,광명시,"경기도 광명시 도덕공원로 21-1. 비02호(철산동,힐타운상가)"
1778,청북신도시점,경기도,평택시,경기도 평택시 청북면 옥길리 1165-7
1779,청북점,경기도,평택시,경기도 평택시 청북읍 신포길56
1780,초가점,경기도,포천시,경기도 포천시 소흘읍 검바위길 84
1781,초월점,경기도,광주시,경기도 광주시 초월읍 경춘대로 1043
1782,초지1점,경기도,안산시,경기도 안산시단원구 초지동 734-5 한양타워 114호
1783,칠보점,경기도,수원시,경기도 수원시권선구 호매실동 470-8 상가 102
1784,탄현점,경기도,고양시,경기도 고양시일산서구 탄현로 74
1785,태전동점,경기도,광주시,경기도 광주시 태전동 676
1786,"태평1,3동점",경기도,성남시,"경기도 성남시수정구 남문로 14(태평동, 1층)"
1787,"태평2,4동점",경기도,성남시,"경기도 성남시수정구 남문로102번길 1(태평동, 1층)"
1788,퇴계원점,경기도,남양주시,경기도 남양주시 퇴계원면 경춘북로 520번길 4
1789,퇴촌점,경기도,광주시,경기도 광주시 퇴촌면 광동로 97
1790,파인힐(공단점),경기도,시흥시,경기도 시흥시 마유로 226 120호
1791,파장2점,경기도,수원시,경기도 수원시장안구 파장동 627-4
1792,파장점,경기도,수원시,경기도 수원시장안구 정자동 435-2
1793,평내점,경기도,남양주시,경기도 남양주시 경춘로 1302
1794,평촌3점,경기도,안양시,경기도 안양시동안구 관양동 1589-1 한가람상가 103호
1795,평촌5점,경기도,안양시,"경기도 안양시동안구 동안로 6.109(호계동,무궁화진흥아파트상가)"
1796,평택지산점,경기도,평택시,경기도 평택시 지산동 1130
1797,포도원점,경기도,안양시,경기도 안양시동안구 호계동 859-13
1798,포승점,경기도,평택시,경기도 평택시 포승읍 석정리 1257-13 1층 3
1799,포천점,경기도,포천시,경기도 포천시 중앙로 184
1800,풍무2점,경기도,김포시,"경기도 김포시 풍무로 51, 101(풍무동)"
1801,하남신도시점,경기도,하남시,경기도 하남시 신장2동 528 현대A 116-115
1802,하대원점,경기도,성남시,"경기도 성남시중원구 마지로155번길 25-7(하대원동,1층)"
1803,하북점,경기도,평택시,경기도 평택시 진위면 하북4길 3
1804,하성점,경기도,김포시,경기도 김포시 하성면 애기봉로806번길 67
1805,하안1점,경기도,광명시,"경기도 광명시 안현로 19(하안동, 단지상가 111호)"
1806,하안5점,경기도,광명시,경기도 광명시 하안1동 702-2 5단지 일반상가 109
1807,하안7점,경기도,광명시,경기도 광명시 하안3동 295-1 주공7단지 종합상가 106
1808,하안9점,경기도,광명시,경기도 광명시 하안동 13-2 9단지 종합상가 101
1809,한대역점,경기도,안산시,"경기도 안산시상록구 사동 1186-8, 101호"
1810,한솔점,경기도,성남시,경기도 성남시분당구 정자동 112 한솔주공5단지101호
1811,한아름점,경기도,부천시,경기도 부천시원미구 상동 393
1812,한주점,경기도,의정부시,경기도 의정부시 평화로322번길 18(호원동)
1813,합정점,경기도,평택시,경기도 평택시 합정동 773-1
1814,향남점,경기도,화성시,경기도 화성시 향남읍 행정리 445-6
1815,현대점(수원),경기도,수원시,경기도 수원시권선구 권선동 983-8
1816,호계2동점,경기도,안양시,"경기도 안양시동안구 귀인로110번길 22, 1층(호계동)"
1817,호원점,경기도,의정부시,경기도 의정부시 신흥로 119번길 54
1818,홍익점,경기도,안성시,"경기도 안성시 금광면 종합운동장로 132, 홍익아파트상가 107"
1819,화서점,경기도,수원시,경기도 수원시장안구 화서동 71-27
1820,화성시청점,경기도,화성시,경기도 화성시 남양읍 역골로 3-20 
1821,후곡점,경기도,고양시,경기도 고양시일산서구 강선로 142 태영상가 107
1822,흰돌점,경기도,고양시,경기도 고양시일산동구 일산로 11  
1823,간현점,강원도,원주시,강원도 원주시 지정면 간현로 188
1824,강릉교동점,강원도,강릉시,강원도 강릉시 강릉대로 269 (교동)
1825,강릉대점,강원도,강릉시,강원도 강릉시  율곡초교길39번 27
1826,강릉서부점,강원도,강릉시,강원도 강릉시 임영로 170-3(임당동)
1827,강릉옥계점,강원도,강릉시,"강원도 강릉시 옥계면 현내시장길 52, 1/2"
1828,강릉옥천동점,강원도,강릉시,강원도 강릉시 동부시장길 45(옥천동)
1829,강릉유천점,강원도,강릉시,강원도 강릉시  선수촌로 63번길 우미린상가106
1830,개운점,강원도,원주시,강원도 원주시 송림길 48-10(개운동)
1831,거진점,강원도,고성군,강원도 고성군 거진읍 거탄진로 129-1
1832,건등점,강원도,원주시,강원도 원주시 문막읍 동화초교길 38
1833,경포대점,강원도,강릉시,강원도 강릉시 경포로 489-6(안현동)
1834,고한점,강원도,정선군,강원도 정선군 고한읍 고한로 151-1
1835,구곡현대점,강원도,원주시,강원도 원주시 남원로 492-14(단구동1576-3)
1836,남부점,강원도,원주시,강원도 원주시 남원로 617-2(명륜동)
1837,내곡동점,강원도,강릉시,강원도 강릉시 관대길 70
1838,내면점,강원도,홍천군,강원도 홍천군 내면읍 창촌로 48
1839,노암점,강원도,강릉시,강원도 강릉시 노가니길 1(노암동)
1840,노학점,강원도,속초시,강원도 속초시 교동 교동로 55(교동)
1841,단계점,강원도,원주시,강원도 원주시 원문로 89 (학성동)
1842,단계택지점,강원도,원주시,강원도 원주시 금불3길 34(단계동)
1843,단관점,강원도,원주시,강원도 원주시 단관길 163(관설동)
1844,단구점,강원도,원주시,강원도 원주시 치악로 1596(단구동)
1845,대진점,강원도,고성군,강원도 고성군 현내면 한나루로 112-1
1846,대학로점,강원도,삼척시,강원도 삼척시 대학로 45(당저동)
1847,대화점(강원),강원도,평창군,강원도 평창군 대화면 대화3길 46
1848,도계점,강원도,삼척시,"강원도 삼척시 도계읍 도계로 228, 1/3"
1849,도립대점,강원도,강릉시,강원도 강릉시  주문진읍 연주로 261-1
1850,도영점,강원도,원주시,강원도 원주시 남원로 527번길 6-34(명륜동)
1851,동명동점,강원도,속초시,강원도 속초시 장안로 26-2(동명동)
1852,동보점,강원도,원주시,강원도 원주시 진광길 30(우산동)
1853,동송점,강원도,철원군,강원도 철원군 동송읍 금학로 232
1854,동해점,강원도,동해시,강원도 동해시 천곡2길 4(천곡동)
1855,망상점,강원도,동해시,"강원도 동해시 동해대로 6270-18(망상동, 상가116)"
1856,무실점,강원도,원주시,강원도 원주시 시청로 88(무실동)
1857,묵호점,강원도,동해시,"강원도 동해시 발한로 137(발한동, 가동)"
1858,문막점,강원도,원주시,강원도 원주시 문막읍 문막시장1길 55-2
1859,봉산점,강원도,원주시,강원도 원주시 치악로 1867 (봉산동)
1860,봉평점,강원도,평창군,강원도 평창군 봉평면 기풍3길 28
1861,부론점,강원도,원주시,강원도 원주시 부론면 법천시장길 66-11
1862,부안점,강원도,춘천시,강원도 춘천시 후석로 261(후평동)
1863,북평점,강원도,동해시,강원도 동해시 대동로 131(북평동)
1864,사북점,강원도,정선군,강원도 정선군 사북읍 사북중앙로 13
1865,사우동점,강원도,춘천시,강원도 춘천시 영서로 2818(사농동)
1866,사창리점,강원도,화천군,강원도 화천군 사내면 사내로 47-1
1867,삼광점,강원도,원주시,강원도 원주시 행구로 91(봉산동)
1868,서석점,강원도,홍천군,강원도 홍천군 서석면 구룡령로 2525
1869,석사점,강원도,춘천시,강원도 춘천시 석사동 백령로23번지 17-3(효자동)
1870,설악동점,강원도,속초시,강원도 속초시 청봉로4길 1(설악동)
1871,소양로점,강원도,춘천시,강원도 춘천시 중앙로 126번지(소양로4가)
1872,송정점,강원도,동해시,"강원도 동해시 동해항2길 5, 7/2(송정동)"
1873,송지호점,강원도,고성군,강원도 고성군 죽왕면 동해대로 5902
1874,신림점(원주),강원도,원주시,강원도 원주시 신림면 신림황둔로 4
1875,신수리점,강원도,철원군,강원도 철원군 서면 자등로 593
1876,안흥점,강원도,횡성군,강원도 횡성군 안흥면 안흥로 30-1
1877,양덕원점,강원도,홍천군,강원도 홍천군 남면 시동로 4
1878,연봉점,강원도,홍천군,강원도 홍천군 홍천읍 무궁화로 88
1879,영월삼호점,강원도,영월군,강원도 영월군 영월읍 단종로 88
1880,영월점,강원도,영월군,강원도 영월군 영월읍 하송안길 114
1881,오크밸리점,강원도,원주시,강원도 원주시    
1882,와수리점,강원도,철원군,강원도 철원군 서면 와수리 168-1
1883,요선동점,강원도,춘천시,강원도 춘천시 요선동 서부대성로48번길 24
1884,우천점,강원도,횡성군,강원도 횡성군 우천면 수남로 333
1885,원동일산점,강원도,원주시,"강원도 원주시 무실로 96, 1층 (일산동)"
1886,원주역전점,강원도,원주시,강원도 원주시 원일로 208(학성동)
1887,원통점,강원도,인제군,강원도 인제군 북면 금강로 46
1888,인제점,강원도,인제군,강원도 인제군 인제읍 비봉로 3
1889,인제현리점,강원도,인제군,강원도 인제군 기린면 기린로 19
1890,임계점,강원도,정선군,강원도 정선군 임계면 송계5길 5
1891,자유점,강원도,원주시,"강원도 원주시 자유시장길 7, 22-3(중앙동)"
1892,장성점,강원도,태백시,강원도 태백시 장성시장1길 3(장성동)
1893,장양리점,강원도,원주시,강원도 원주시 소초면 장막1길 7
1894,정선점,강원도,정선군,강원도 정선군 정선읍 정선로 1352
1895,조양동점,강원도,속초시,강원도 속초시 동해대로 3998(조양동)
1896,주문진점,강원도,강릉시,강원도 강릉시 주문진읍 주문로 117
1897,주천점,강원도,영월군,강원도 영월군 주천로84번길 14
1898,지경리점,강원도,철원군,강원도 철원군 김화읍 청양로84
1899,진부점,강원도,평창군,강원도 평창군 진부면 진부중앙로 70
1900,진우점,강원도,원주시,강원도 원주시 현충로 282(태장동)
1901,청일점,강원도,횡성군,강원도 횡성군 청일면 유동로 18
1902,춘천교대앞점,강원도,춘천시,강원도 춘천시 공지로 111 
1903,춘천명동점,강원도,춘천시,강원도 춘천시 금강로76번길 (조양동)
1904,춘천터미널점,강원도,춘천시,강원도 춘천시 공지로 458(근화동)
1905,춘천팔호광장점,강원도,춘천시,강원도 춘천시 효자로 154(효자동)
1906,춘천현대점,강원도,춘천시,강원도 춘천시 삭주로 114(후평동)
1907,태백점,강원도,태백시,강원도 태백시 먹거리길 69
1908,태백주공점,강원도,태백시,강원도 태백시 감천로 28(황지동)
1909,태장점,강원도,원주시,강원도 원주시 북원로 2696(태장동)
1910,퇴계동점,강원도,춘천시,"강원도 춘천시 춘주로147번길 10-14, 22/3(퇴계동)"
1911,퇴계주공점,강원도,춘천시,강원도 춘천시 지석로 74-11 A13(퇴계동)
1912,평원점,강원도,원주시,강원도 원주시 평원로 67(평원동)
1913,평창점(강원),강원도,평창군,강원도 평창군 평창읍 평창중앙로 84
1914,포남동점,강원도,강릉시,강원도 강릉시 포남동 강릉대로527번길 15
1915,포남로얄점,강원도,강릉시,강원도 강릉시 경강로 2265(포남동)
1916,학다리점,강원도,홍천군,강원도 홍천군 홍천읍 꽃매로 120
1917,학성점,강원도,원주시,강원도 원주시 천사로 164(일산동)
1918,함백점,강원도,정선군,강원도 정선군 신동읍 함백로 319
1919,횡성점,강원도,횡성군,강원도 횡성군 횡성읍 태기로 33
1920,횡성중앙점,강원도,횡성군,"강원도 횡성군 횡성읍 문정로19번길, 13-3"
1921,효가리점,강원도,동해시,"강원도 동해시 청운로 71(쇄운동, 104)"
1922,후평2동점,강원도,춘천시,강원도 춘천시 백령로 225(후평동)
1923,흥업점,강원도,원주시,강원도 원주시 흥업면 남원로 82
1924,강구점,경상북도,영덕군,경상북도 영덕군 강구면 강구리 453번지
1925,건천점,경상북도,경주시,"경상북도 경주시 건천읍 내서로 1126, 101"
1926,구미 송정점,경상북도,구미시,경상북도 구미시 송정동 465-1
1927,군위점,경상북도,군위군,경상북도 군위군 군위읍 서부리 57-1
1928,금장점,경상북도,경주시,경상북도 경주시 현곡면 금장리 410 삼성APT상가 나동 103
1929,기계점,경상북도,포항시,경상북도 포항시북구 기계면 현내리 407-3번지
1930,꼬꼬점,경상북도,포항시,경상북도 포항시북구 칠성천길 98
1931,농암점,경상북도,문경시,경상북도 문경시 농암면 청암2길 10
1932,다인점,경상북도,의성군,경상북도 의성군 다인면 서릉길 31
1933,달전점,경상북도,포항시,경상북도 포항시북구 흥해읍 도음로877번길 9 삼도미래타운106-106
1934,당북점,경상북도,안동시,경상북도 안동시 대안로 65-2
1935,도구점,경상북도,포항시,경상북도 포항시남구 동해면 일월로 116
1936,동명점,경상북도,칠곡군,경상북도 칠곡군 동명면 봉암1길 7
1937,동천점,경상북도,경주시,경상북도 경주시 탈해로47번길 6-4
1938,두호점,경상북도,포항시,경상북도 포항시북구 두호동 205-26
1939,문경점,경상북도,문경시,경상북도 문경시 문경읍 주흘로 29
1940,문덕점,경상북도,포항시,경상북도 포항시남구 오천읍 문덕리 203-3 청호A상가101
1941,백암점,경상북도,울진군,경상북도 울진군 온정면 소태리 933
1942,백천점,경상북도,경산시,경상북도 경산시 백천동 573-1 108
1943,봉화점,경상북도,봉화군,경상북도 봉화군 봉화읍 내성리 236-17
1944,부기점,경상북도,경산시,경상북도 경산시 진량읍 금호강변로 820 창신무학타운110
1945,부석점,경상북도,영주시,경상북도 영주시 부석면 소천리 381-7
1946,북부점(경주),경상북도,경주시,경상북도 경주시 동부동 75-8
1947,북부점(포항),경상북도,포항시,경상북도 포항시북구 두호동 1035-7
1948,북삼점,경상북도,칠곡군,경상북도 칠곡군 북삼읍 평원2길 15
1949,상운점,경상북도,봉화군,경상북도 봉화군 상운면 예봉로 1276
1950,석적점,경상북도,칠곡군,경상북도 칠곡군 석적읍 북중리 11길 28
1951,성건점,경상북도,경주시,경상북도 경주시 성건동 625-8
1952,성주점(경북),경상북도,성주군,경상북도 성주군 월항면  주산로 397
1953,순흥점,경상북도,영주시,경상북도 영주시 순흥면 읍내리 315-1
1954,안강점,경상북도,경주시,경상북도 경주시 안강읍 비화원로 117
1955,약목점,경상북도,칠곡군,경상북도 칠곡군 약목면 약목로 94-2(2층 건물내 1층)
1956,영덕점,경상북도,영덕군,경상북도 영덕군 영덕읍 중앙길 120-3
1957,영천점,경상북도,영천시,"경상북도 영천시 충효로 71, 1층(문외동)"
1958,영해점,경상북도,영덕군,경상북도 영덕군 영해면 성내리 470-31
1959,예천점,경상북도,예천군,경상북도 예천군 예천읍 남본리 222-2번지
1960,옥산점,경상북도,경산시,경상북도 경산시 성암로 10길 2-12(옥산동)
1961,왜관점,경상북도,칠곡군,경상북도 칠곡군 왜관읍 구상길 180 삼성A104
1962,용강점,경상북도,경주시,경상북도 경주시 승삼1길 6-10
1963,원남점,경상북도,울진군,경상북도 울진군 매화면 매화리 1165-17
1964,원호점,경상북도,구미시,경상북도 구미시 도량동 687-7
1965,인동점,경상북도,구미시,경상북도 구미시 인동19길 36-1 1층
1966,임은점,경상북도,구미시,경상북도 구미시 임은길 50
1967,장량점,경상북도,포항시,경상북도 포항시북구 장량로87번길 6-15
1968,장수점,경상북도,영주시,경상북도 영주시 장수면 장수로 48
1969,점촌점,경상북도,문경시,경상북도 문경시 점촌동 127-26
1970,죽변점,경상북도,울진군,경상북도 울진군 죽변면 죽변북로 59
1971,중앙점(경주),경상북도,경주시,경상북도 경주시 노동동 236-1
1972,지사분점점,경상북도,영주시,경상북도 영주시 가흥동 530 시영상가 나동 102호
1973,진량점,경상북도,경산시,경상북도 경산시 진량읍 황제리 70-1 창신황제상가 203
1974,진보점,경상북도,청송군,경상북도 청송군 진보면 진안리 384-4
1975,청도점,경상북도,청도군,경상북도 청도군 청도읍 청화로 202-2
1976,청림점,경상북도,포항시,경상북도 포항시남구 청림동 588-2번지
1977,축산점,경상북도,영덕군,경상북도 영덕군 축산면 축산리 86-18
1978,충효점,경상북도,경주시,경상북도 경주시 충효중앙길 65(충효동)
1979,포항오천점,경상북도,포항시,"경상북도 포항시남구 오천읍 해병로337번길, 18-5"
1980,포항이동점,경상북도,포항시,경상북도 포항시남구 대잠동 469-3
1981,포항장성점,경상북도,포항시,경상북도 포항시북구 성실로 24-1
1982,포항터미널점,경상북도,포항시,경상북도 포항시남구 중섬로 25(대잠동)
1983,포항학산점,경상북도,포항시,경상북도 포항시북구 우현동 134-7 우현상가101호
1984,풍기점,경상북도,영주시,경상북도 영주시 풍기읍 풍기로 49-1
1985,함창점,경상북도,상주시,경상북도 상주시 함창읍 구향리 115-8
1986,환호점,경상북도,포항시,경상북도 포항시북구 삼호로 458
1987,황성점,경상북도,경주시,경상북도 경주시 용담로92번길 43-4
1988,효자점(포항),경상북도,포항시,경상북도 포항시남구 효자동 119-1
1989,후포점,경상북도,울진군,경상북도 울진군 후포면 후포리 623-130
1990,휴천점,경상북도,영주시,경상북도 영주시 휴천2동 303-21
1991,거창점,경상남도,거창군,경상남도 거창군 거창읍 중앙로 52-1
1992,경남고성점,경상남도,고성군,경상남도 고성군 고성읍 송학리 263-7
1993,경남금산점,경상남도,진주시,경상남도 진주시 금산면 장사리 935-1
1994,경남단계점,경상남도,산청군,경상남도 산청군 신등면 신등가회로 15
1995,경남사천점,경상남도,사천시,경상남도 사천시 사천읍 정의1길 16
1996,경남양산점,경상남도,양산시,경상남도 양산시 중앙로 111 1층
1997,곤명점,경상남도,사천시,경상남도 사천시 곤명면 정곡리 843-9
1998,구산점,경상남도,김해시,경상남도 김해시 구산로 32-1
1999,김해내동점,경상남도,김해시,경상남도 김해시 평전로 154(내동)
2000,김해중앙점,경상남도,김해시,경상남도 김해시 부원동 603-7
2001,남양점(구성주점),경상남도,창원시,경상남도 창원시성산구 가음로 13번길15
2002,남해대교점,경상남도,남해군,경상남도 남해군 설천면 노량로 197
2003,남해점,경상남도,남해군,경상남도 남해군 남해읍 서변리 149-1
2004,밀양댐점,경상남도,밀양시,경상남도 밀양시 단장면 고례리 1521-3
2005,범어점,경상남도,양산시,경상남도 양산시 물금읍 범어리 721-1
2006,부곡온천점,경상남도,창녕군,경상남도 창녕군 부곡면 온천중앙로 47
2007,삼계점,경상남도,김해시,경상남도 김해시 삼계동 가야로 147번길 12-1 
2008,삼방점,경상남도,김해시,경상남도 김해시 삼안로235번길 14(삼방동668-17)
2009,서부점,경상남도,창원시,경상남도 창원시진해구   충장로 100
2010,서상점,경상남도,함양군,경상남도 함양군 서상면 서상로 290-2
2011,신반점,경상남도,의령군,경상남도 의령군 부림면 신번로 164
2012,신안점,경상남도,진주시,경상남도 진주시 상봉동 1043-1
2013,안의점,경상남도,함양군,경상남도 함양군 안의면 금천리 203-4
2014,영오점,경상남도,고성군,경상남도 고성군 영오면 영회로 514
2015,옥포1점,경상남도,거제시,경상남도 거제시 옥포로 280
2016,외동점,경상남도,김해시,경상남도 김해시 외동 1214-2
2017,용원점,경상남도,창원시,경상남도 창원시진해구 용원동 용재로29번길 5-17
2018,장유2점,경상남도,김해시,경상남도 김해시 대청동 291-1 
2019,장유점,경상남도,김해시,경상남도 김해시 무계동 278
2020,장평점,경상남도,거제시,"경상남도 거제시 장평3로7길 58(장평동, 1층)"
2021,죽림점,경상남도,통영시,"경상남도 통영시 광도면 죽림1로 17-37, 102호(용문빌딩1층)"
2022,진주대곡점,경상남도,진주시,경상남도 진주시 대곡면 광석리 315-1
2023,창녕점,경상남도,창녕군,경상남도 창녕군 창녕읍 명덕로 48
2024,초계점,경상남도,합천군,경상남도 합천군 초계면 초계리 89-1
2025,통영1점,경상남도,통영시,"경상남도 통영시 중앙로255  106호(북신동,동우상가)"
2026,통영2점,경상남도,통영시,경상남도 통영시 도천동 1021-1 영생상가나동 111호
2027,평거점,경상남도,진주시,경상남도 진주시 진양호로 187
2028,하동점,경상남도,하동군,경상남도 하동군 하동읍 읍내리 1283-2
2029,함양점,경상남도,함양군,경상남도 함양군 함양읍 용평리 702-12
2030,합포점,경상남도,창원시,경상남도 창원시마산합포구 장군동4가 24-6
2031,화개점,경상남도,하동군,경상남도 하동군 화개면 탑리 663-13
2032,회원교방점,경상남도,창원시,경상남도 창원시마산회원구 회원남로 39-1
2033,가경동점,충청북도,청주시,충청북도 청주시흥덕구 풍산로 103(복대동)
2034,가마점,충청북도,청주시,충청북도 청주시서원구 남이면 가마리 397
2035,감곡점,충청북도,음성군,충청북도 음성군 감곡면 장감로 142
2036,강서점,충청북도,청주시,충청북도 청주시흥덕구 강서동 가로수로1154번길 21-5
2037,개신점,충청북도,청주시,충청북도 청주시흥덕구 장구봉로 130(개신동)
2038,고은점,충청북도,청원군,충청북도 청원군 남일면 단재로 730-1
2039,과학단지점,충청북도,청원군,충청북도 청원군 오창읍 오창중앙로 94
2040,관기점,충청북도,보은군,충청북도 보은군 마로면 관기송현로 95-1
2041,광혜원점,충청북도,진천군,충청북도 진천군 광혜원면 화랑5길 8
2042,괴산점,충청북도,괴산군,"충청북도 괴산군 괴산읍 읍내로11번길, 8-5"
2043,금왕점,충청북도,음성군,충청북도 음성군 금왕읍 탑골길 20
2044,기업도시점,충청북도,충주시,충청북도 충주시 중앙탑면 원앙9길 15 
2045,대강점,충청북도,단양군,충청북도 단양군 대강면 대강로 59-1
2046,대소점,충청북도,음성군,"충청북도 음성군 대소면 오태로99번길, 42342"
2047,덕산점,충청북도,진천군,충청북도 진천군 덕산면 덕금로 809
2048,명보점,충청북도,제천시,충청북도 제천시 용두천로 112(남천동)
2049,목행점,충청북도,충주시,충청북도 충주시 행정10길 10(목행동)
2050,문화동점,충청북도,충주시,충청북도 충주시 사직산1길 15-11(문화동)
2051,미원점,충청북도,청원군,충청북도 청원군 미원면 미원시내2길 19-3
2052,보은점,충청북도,보은군,충청북도 보은군 보은읍 삼산리 44-1
2053,복대점,충청북도,청주시,충청북도 청주시흥덕구 복대로199번길 3
2054,봉명동점,충청북도,청주시,충청북도 청주시흥덕구 주현로25번길 20(봉명동)
2055,분평동점,충청북도,청주시,"충청북도 청주시서원구 분평동 청남로2005번길, 27"
2056,사창동점,충청북도,청주시,충청북도 청주시서원구 1순환로 689(사창동)
2057,속리산점,충청북도,보은군,충청북도 보은군 속리산면 사내리 281-1
2058,수곡동점,충청북도,청주시,충청북도 청주시서원구 수곡동80-20 (청남로 2092-1)
2059,수안보점,충청북도,충주시,충청북도 충주시 수안보면 장터2길 20-7
2060,앙성점,충청북도,충주시,충청북도 충주시 앙성면 가곡로 1033-1
2061,엄정점,충청북도,충주시,충청북도 충주시 엄정면 내창로 205
2062,연수동점,충청북도,충주시,충청북도 충주시 연원로 28(연수동)
2063,연풍점(충북),충청북도,괴산군,충청북도 괴산군 연풍면 향교로 28
2064,영운동점,충청북도,청주시,충청북도 청주시상당구 영운로 34-1(영운동)
2065,옥천점(충북),충청북도,옥천군,충청북도 옥천군 옥천읍 금구리 24-6
2066,우암점,충청북도,청주시,충청북도 청주시상당구 향군로 20(우암점)
2067,율량점,충청북도,청주시,충청북도 청주시상당구 율봉로152번길 18(율량동)
2068,음성점,충청북도,음성군,충청북도 음성군 음성읍 문화길 6
2069,이원점,충청북도,옥천군,충청북도 옥천군 이원면 강청리 82-6
2070,이월점,충청북도,진천군,충청북도 진천군 이월면 진광로 789-1
2071,장락고암점,충청북도,제천시,충청북도 제천시 신죽하로 83-24(장락동)
2072,제천역전점,충청북도,제천시,충청북도 제천시 내토로 435-1
2073,주덕점,충청북도,충주시,충청북도 충주시 주덕읍 쌀전길 4
2074,진천점,충청북도,진천군,"충청북도 진천군 진천읍 문화로 237-18, 101호"
2075,청주용암점,충청북도,청주시,충청북도 청주시상당구 무농정로3번길 36(용암동)
2076,청풍점,충청북도,제천시,"충청북도 제천시 청풍면 청풍호로58번길, 10-16"
2077,추풍령점,충청북도,영동군,충청북도 영동군 추풍령면 신안로 52-1
2078,칠금점,충청북도,충주시,"충청북도 충주시 금릉로 45, 109(칠금동, 현대아파트상가동)"
2079,하소동점,충청북도,제천시,충청북도 제천시 용두대로21길 9(하소동)
2080,황간점,충청북도,영동군,충청북도 영동군 황간면 남성리 558-1
2081,갈산점(홍성),충청남도,홍성군,충청남도 홍성군 갈산면 상촌리 243
2082,강경점,충청남도,논산시,충청남도 논산시 강경읍 대흥리 19-3
2083,고대점,충청남도,당진군,충청남도 당진군 고대면 고대로 47
2084,고덕점,충청남도,예산군,충청남도 예산군 고덕면 용고길 353
2085,고북점,충청남도,서산시,충청남도 서산시 고북면 기포리 300-2
2086,공주1점,충청남도,공주시,충청남도 공주시 웅진로 140(중동)
2087,공주산성동점,충청남도,공주시,충청남도 공주시 산성찬호길 1(산성동)
2088,광천점,충청남도,홍성군,충청남도 홍성군 광천읍 광천리 244-7
2089,금산2점,충청남도,금산군,충청남도 금산군 금산읍 중도리 391-4
2090,기지시점,충청남도,당진시,충청남도 당진시 송악읍 기지시리 161-1
2091,내포1점,충청남도,홍성군,충청남도 홍성군 홍북면 애향2길 2
2092,논산2점,충청남도,논산시,충청남도 논산시 취암동 610-2
2093,논산대교점,충청남도,논산시,충청남도 논산시 대교동 250-14
